time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
5.368576526641846,0.0,0.0294289917424142,0.0,1,39.7092,0.383263,0.00193346,6155.51,0.0
5.389239549636841,0.0,0.027957542155293492,0.0,1,39.709,0.383156,0.00353621,6154.92,0.0
5.410599708557129,0.0,0.026559665047528817,0.0,1,39.7068,0.382985,0.00513914,6154.0,0.0
5.432001352310181,0.0,0.025231681795152377,0.0,1,39.7024,0.382741,0.00674192,6152.56,0.0
5.452822685241699,0.0,0.02397009770539476,0.0,1,39.6959,0.382434,0.00834461,6150.64,0.0
5.4736647605896,0.0,0.02277159282012502,0.0,1,39.687,0.382062,0.00994739,6148.29,0.0
5.494719982147217,0.0,0.021633013179118768,0.0,1,39.6768,0.381625,0.0115503,6146.2,0.0
5.516489028930664,0.0,0.02055136252016283,0.0,1,39.6645,0.381124,0.0131515,6143.29,0.0
5.537626266479492,0.0,0.01952379439415469,0.0,1,39.6497,0.380559,0.0147517,6140.02,0.0
5.558323860168457,0.0,0.018547604674446955,0.0,1,39.6329,0.379931,0.0163522,6136.94,0.0
5.580624103546143,0.0,0.017620224440724606,0.0,1,39.6147,0.379237,0.0179526,6133.66,0.0
5.600841045379639,0.0,0.016739213218688376,0.0,1,39.5943,0.378484,0.0195509,6129.54,0.0
5.622856378555298,0.0,0.015902252557753956,0.0,1,39.5724,0.377665,0.0211491,6125.7,0.0
5.644001245498657,0.0,0.015107139929866259,0.0,1,39.5492,0.376785,0.0227458,6121.68,0.0
5.665570259094238,0.0,0.014351782933372945,0.0,1,39.5248,0.375834,0.0243416,6117.47,0.0
5.686187744140625,0.0,0.013634193786704298,0.0,1,39.4992,0.374819,0.0259364,6113.06,0.0
5.7075629234313965,0.0,0.012952484097369084,0.0,1,39.4723,0.373746,0.0275296,6108.46,0.0
